record_id,well_id,depth_m,mud_weight_ppg,rop_m_per_hr,rpm,wob_klbf
R004086,W079,2450,12.81,9.75,102,27.17
R004087,W079,2625,13.04,9.63,98,28.97
R004088,W079,2800,13.24,9.15,103.6,31.04
R004089,W079,2975,13.2,13.93,112.8,29.28
R004090,W079,3150,13.41,13.54,103.5,30.84
R004091,W080,175,9.27,34.04,138.9,7.54
R004092,W080,350,9.57,31.51,143.5,7.54
R004093,W080,525,9.67,29.6,133.6,8.8
R004094,W080,700,10.13,20.17,134.8,11.45
R004095,W080,875,10.31,19.42,128.7,13.69
R004096,W080,1050,10.56,19.06,126.3,15.31
R004097,W080,1225,10.85,15.5,125.7,16.27
R004098,W080,1400,11.13,14.82,129.2,18.41
R004099,W080,1575,11.29,16.39,120.3,18.14
R004100,W080,1750,11.66,13.58,126.5,19.54
R004101,W080,1925,11.97,10.36,108.8,25.39
R004102,W080,2100,12.28,10.63,109.4,27.15
R004103,W080,2275,12.4,8.97,93,29.72
R004104,W080,2450,12.69,8.29,94.8,28.61
R004105,W080,2625,13.03,7.98,92.3,28.97
R004106,W080,2800,13.27,9.37,103.6,30.14
R004107,W080,2975,13.4,7.78,93.1,31.87
R004108,W080,3150,13.71,7.76,94.3,35
R004109,W080,3325,13.61,13.02,102.8,31.55
R004110,W080,3500,13.69,12.79,105.9,31.25
R004111,W081,175,9.28,34.89,140.3,5.24
R004112,W081,350,9.51,32.2,139.9,6.92
R004113,W081,525,9.77,31.02,141.8,9.64
R004114,W081,700,10.1,17.88,130.8,13.11
R004115,W081,875,10.35,19.67,129.6,14.54
R004116,W081,1050,10.54,15.61,127.8,14.03
R004117,W081,1225,10.77,16.31,130.5,17.4
R004118,W081,1400,11.08,14.28,130.5,18.16
R004119,W081,1575,11.31,15.47,128.5,19.36
R004120,W081,1750,11.8,10.77,107.6,22.6
R004121,W081,1925,12.01,10.37,102.1,24.94
R004122,W081,2100,12.26,10.4,101.8,25.7
R004123,W081,2275,12.42,8.9,107.6,27.7
R004124,W081,2450,12.75,10.04,106.8,27.81
R004125,W081,2625,13.01,9.16,103.6,30.73
R004126,W081,2800,13.15,7.81,93.8,32.76
R004127,W081,2975,13.45,7.73,89.8,31.85
R004128,W081,3150,13.44,14.53,99.5,30.63
R004129,W081,3325,13.58,12.93,96.2,31.37
R004130,W081,3500,13.84,13.12,95.9,33.76
R004131,W082,175,9.19,29.99,146.6,7.34
R004132,W082,350,9.49,35.73,147.9,7.21
R004133,W082,525,9.72,28.71,143.2,8.92
R004134,W082,700,10.02,19.04,135.8,11.85
R004135,W082,875,10.32,17.25,137.9,14.44
R004136,W082,1050,10.61,15.41,123.9,14.24
R004137,W082,1225,10.88,15.62,127.4,17.31
R004138,W082,1400,11.06,16.71,119.9,18.09
R004139,W082,1575,11.41,16.13,126.7,18.65
R004140,W082,1750,11.78,11.86,113.5,23.61
R004141,W082,1925,12.02,10.78,104.7,25.06
R004142,W082,2100,12.23,10.32,105.9,24.73
R004143,W082,2275,12.46,8.5,110.5,28.2
R004144,W082,2450,12.73,10.22,98.8,27.83
R004145,W082,2625,12.98,9.25,100.4,28.7
R004146,W082,2800,13.22,9.48,92.5,30.09
R004147,W082,2975,13.44,8.51,93.8,32.58
R004148,W082,3150,13.41,14.99,110.2,28.87
R004149,W082,3325,13.55,13.22,102.9,31.44
R004150,W083,175,9.31,17.79,142.4,7.51
R004151,W083,350,9.61,20.18,136.6,9.87
R004152,W083,525,9.82,19.45,133.1,11.42
R004153,W083,700,10.03,16.27,127.3,11.78
R004154,W083,875,10.27,19.56,132.8,12.22
R004155,W083,1050,10.63,15.09,130.2,15.64
R004156,W083,1225,10.88,18.28,129.4,15.23
R004157,W083,1400,11.12,17.32,125.9,16.59
R004158,W083,1575,11.39,13.8,116,19.49
R004159,W083,1750,11.8,10.47,104,22.25
R004160,W083,1925,11.99,10.23,111.4,24.86
R004161,W083,2100,12.3,9.04,99.3,25.7
R004162,W083,2275,12.48,8.7,97.2,28.05
R004163,W083,2450,12.75,8.66,108.1,27.62
R004164,W083,2625,13.02,8.55,103.2,30.56
R004165,W083,2800,13.18,8.26,96,30.11
R004166,W083,2975,13.54,8.73,99.7,33.03
R004167,W083,3150,13.65,8.5,98.4,34.94
R004168,W083,3325,13.61,13.42,107.5,32.53
R004169,W083,3500,13.85,13.83,101,33.19
R004170,W084,175,9.27,34.05,139,7.13
R004171,W084,350,9.5,31.84,140.6,6.6
R004172,W084,525,9.9,16.44,130,10.78
R004173,W084,700,10.09,15.26,114.2,14.52
R004174,W084,875,10.39,16.62,135,14.99
R004175,W084,1050,10.63,15.55,121.9,15.31
R004176,W084,1225,10.87,14.99,124.4,14.98
R004177,W084,1400,11.16,16.05,126.6,18.67
R004178,W084,1575,11.5,11.58,119.1,22.99
R004179,W084,1750,11.71,11.49,108.5,23.91
R004180,W084,1925,11.96,10.85,105,25.58
R004181,W084,2100,12.25,10.43,112.4,26.16
R004182,W084,2275,12.46,10.43,103.1,27.16
R004183,W084,2450,12.66,8.39,97.4,27.69
R004184,W084,2625,13.04,8.16,95.4,28.74
R004185,W084,2800,13.27,8.54,100,31.5
R004186,W084,2975,13.11,12.67,107,27.14
R004187,W084,3150,13.42,12.09,103.3,30.85
R004188,W085,175,9.19,34.49,148.9,5.3
R004189,W085,350,9.51,32.26,142.5,7.44
R004190,W085,525,9.9,18.44,138.1,9.58
R004191,W085,700,10.14,16.44,136.7,11.1
R004192,W085,875,10.28,18.08,135.9,13.12
R004193,W085,1050,10.6,16.81,133.1,13.65
R004194,W085,1225,10.81,15.37,133.3,17.42
R004195,W085,1400,11.19,11.61,113.3,21.43
R004196,W085,1575,11.54,10.99,118.7,22.34
R004197,W085,1750,11.76,9.44,109.8,22.76
R004198,W085,1925,12.06,10.31,109.3,25.67
R004199,W085,2100,12.2,9.55,109.7,25.9
R004200,W085,2275,12.43,9.44,109.7,26.51
R004201,W085,2450,12.71,8.77,108.1,28.59
R004202,W085,2625,12.64,14.6,117.2,26.46
R004203,W085,2800,12.87,15.59,102.6,28.52
R004204,W086,175,9.3,29.81,141.1,5.01
R004205,W086,350,9.49,36.23,137.3,7.71
R004206,W086,525,9.87,20.62,133.1,11.1
R004207,W086,700,10.1,19.59,126.7,13.53
R004208,W086,875,10.38,19.02,131,13.24
R004209,W086,1050,10.65,17.6,130.8,13.75
R004210,W086,1225,10.9,18.5,128.9,16.79
R004211,W086,1400,11.16,15.39,124.3,17.97
R004212,W086,1575,11.21,15.39,127.4,17.59
R004213,W086,1750,11.8,9.74,107.3,24.02
R004214,W086,1925,12.06,10.37,103,24.09
R004215,W086,2100,12.24,10.74,102.4,25.16
R004216,W086,2275,12.44,9.04,108.9,26.15
R004217,W086,2450,12.8,8.92,96.7,27.3
R004218,W086,2625,12.9,9.22,102.7,28.93
R004219,W086,2800,13.2,8.32,90.3,32.01
R004220,W086,2975,13.44,8.96,89.7,33.69
R004221,W086,3150,13.36,12.29,106.3,30.31
R004222,W086,3325,13.58,12.37,99.6,29.9
R004223,W087,175,9.25,34.67,147.8,7.47
R004224,W087,350,9.57,32.74,137.8,7.71
R004225,W087,525,9.74,29.14,145,10.33
R004226,W087,700,10.13,19.55,136.3,11.3
R004227,W087,875,10.29,16.01,133.3,13.46
R004228,W087,1050,10.58,16.6,132.1,15.97
R004229,W087,1225,10.91,17.26,122.8,16.47
R004230,W087,1400,11.06,16.86,124.6,17.99
R004231,W087,1575,11.31,15,120.3,19.58
R004232,W087,1750,11.6,14.74,123.9,19.05
R004233,W087,1925,11.95,10.99,106.3,23.86
R004234,W087,2100,12.3,8.91,107.7,24.88
R004235,W087,2275,12.46,8.68,104,27.94
R004236,W087,2450,12.71,10.31,104.6,29.4
R004237,W087,2625,12.92,8.5,94.1,28.77
R004238,W087,2800,13.18,9.51,96.8,32.47
R004239,W087,2975,13.4,8.76,89.5,34.06
R004240,W087,3150,13.32,14.22,104.4,30.7
R004241,W087,3325,13.63,13.64,107.5,31.83
R004242,W087,3500,13.88,11.4,102,33.58
R004243,W088,175,9.29,31.11,149.5,6.46
R004244,W088,350,9.46,32.8,141.1,9.07
R004245,W088,525,9.68,34.52,132.6,8.91
R004246,W088,700,10.08,20.03,139.7,12.16
R004247,W088,875,10.42,16.24,117.6,15.04
R004248,W088,1050,10.54,19.64,123.8,15.88
R004249,W088,1225,10.82,14.75,127.5,15.72
R004250,W088,1400,11.15,15.89,125,17.97
R004251,W088,1575,11.3,14.6,127.6,17.92
R004252,W088,1750,11.7,11.16,108.6,23.69
R004253,W088,1925,11.93,10.06,105.4,25.5
R004254,W088,2100,12.31,8.93,109.8,26.33
R004255,W088,2275,12.49,8.84,110.2,26.85
R004256,W088,2450,12.78,10.24,98.8,28.97
R004257,W088,2625,12.94,8.66,95.4,30.07
R004258,W088,2800,13.23,8.36,101.2,32.1
R004259,W088,2975,13.53,8.99,95,32.9
R004260,W088,3150,13.44,14.52,100.1,29.54
R004261,W088,3325,13.67,12.91,106.1,31.75
R004262,W089,25,8.96,19.56,137.1,9.32
R004263,W089,50,8.91,16.6,130.2,8.59
R004264,W089,75,8.96,18.49,135.3,8.8
R004265,W089,100,9.04,16.44,129.8,8.63
R004266,W089,125,9.07,15.78,135.6,9.46
R004267,W089,150,9.03,17.66,135,7.8
R004268,W089,175,9.02,18.5,137.5,8.11
R004269,W089,200,9.08,16.35,141.3,8.46
R004270,W089,225,9.2,17.6,127.4,9.66
R004271,W089,250,9.13,19.3,131.3,10.29
R004272,W089,275,9.26,17.15,133.5,9.48
R004273,W089,300,9.27,17.88,129.4,9
R004274,W089,325,9.32,16.77,137.8,11.86
R004275,W089,350,9.37,18.37,133.4,9.59
R004276,W089,375,9.45,25.27,143.9,9.07
R004277,W089,400,9.44,23.11,133.2,9.51
R004278,W089,425,9.5,25.18,141.6,10.09
R004279,W089,450,9.62,20.2,137.5,7.95
R004280,W089,475,9.51,23.65,135.2,8.91
R004281,W089,500,9.64,22.57,140.3,8.45
R004282,W089,525,9.63,20.84,136.1,9.45
R004283,W089,550,9.64,21.42,141.9,10.29
R004284,W089,575,9.79,21.11,139.7,11.18
R004285,W089,600,9.7,24.36,134.4,10.74
R004286,W089,625,9.72,23.08,143.2,11.45
R004287,W089,650,9.87,24.27,139.1,11.11
R004288,W089,675,9.79,24.78,140.4,10.34
R004289,W089,700,9.57,23.93,130.3,9.61
R004290,W089,725,9.84,21.82,135.6,12.41
R004291,W089,750,10.01,21.93,138.4,12.43
R004292,W089,775,9.94,19.06,130.2,11.7
R004293,W089,800,10.01,21.55,136.4,10.76
R004294,W089,825,10.09,19.91,138.1,12.44
R004295,W089,850,10.17,18.89,129.2,11.12
R004296,W089,875,10.14,20.08,127.2,12.7
R004297,W089,900,10.12,19.98,129.2,13.58
R004298,W089,925,10.17,22.82,128.4,14.23
R004299,W089,950,10.21,22.93,126.9,13.15
R004300,W089,975,10.25,22.16,129.4,14.22
R004301,W089,1000,10.33,21.13,137.3,12.49
R004302,W089,1025,10.42,19.09,132.5,14.16
R004303,W089,1050,10.5,16.84,130.9,14.31
R004304,W089,1075,10.46,19.09,132.8,14.38
R004305,W089,1100,10.4,18.46,135.7,13.33
R004306,W089,1125,10.55,20.92,135.3,14.28
R004307,W089,1150,10.46,19.92,130.8,14.91
R004308,W089,1175,10.64,19.82,125.6,14.77
R004309,W089,1200,10.59,21.38,128.4,15.35
R004310,W089,1225,10.67,19.18,133.3,14.91
R004311,W089,1250,10.67,17.94,134.5,15.16
R004312,W089,1275,10.7,21.29,123.6,15.42
R004313,W089,1300,10.81,18.81,122.6,14.96
R004314,W089,1325,10.81,21.36,122.2,15.54
R004315,W089,1350,10.86,18.66,121.9,16.96
R004316,W089,1375,10.92,18.07,129.2,17.78
R004317,W089,1400,11.04,16.07,129,16.32
R004318,W089,1425,11.1,17.67,128.7,18.6
R004319,W089,1450,11.13,14.16,122.6,17.64
R004320,W089,1475,11.16,16.07,125.8,17.74
R004321,W089,1500,11.3,14.35,122.3,17.19
R004322,W089,1525,11.32,14.57,121.6,19.03
R004323,W089,1550,11.23,16.14,120.8,18.11
R004324,W089,1575,11.32,16.04,129.1,19.82
R004325,W089,1600,11.3,15.01,126.8,18.46
R004326,W089,1625,11.45,15.13,120.5,18.37
R004327,W089,1650,11.44,14.31,121.9,18.72
R004328,W089,1675,11.43,15.93,122.7,19.9
R004329,W089,1700,11.56,16.69,121.5,18.61
R004330,W089,1725,11.5,14.42,125.5,21.33
R004331,W089,1750,11.54,15.13,118.8,20.44
R004332,W089,1775,11.57,14.9,119.5,21.8
R004333,W089,1800,11.62,13.36,122.2,22.02
R004334,W089,1825,11.71,14.44,117.1,21.99
R004335,W089,1850,11.68,15.69,113.2,20.97
R004336,W089,1875,11.8,14.68,120,21.75
R004337,W089,1900,11.84,13.62,120.2,20.23
R004338,W089,1925,11.88,14.21,111.4,21.33
R004339,W089,1950,11.93,15.77,122.8,21.16
R004340,W089,1975,11.87,14.63,118.9,21.6
R004341,W089,2000,11.98,14.86,115.6,21.35
R004342,W089,2025,11.95,14.05,113.4,21.08
R004343,W089,2050,12.04,15.35,114.1,21.27
R004344,W089,2075,12.08,13.05,110.6,23.93
R004345,W089,2100,12.14,15.05,121.8,23.42
R004346,W089,2125,12.19,12.6,112.3,21.89
R004347,W089,2150,12.21,13.03,109,24.05
R004348,W089,2175,12.13,12.71,118.3,22.58
R004349,W089,2200,12.25,10.52,104.2,26.63
R004350,W089,2225,12.22,12.49,105.7,25.16
R004351,W089,2250,12.24,14.76,108.9,25.28
R004352,W089,2275,12.25,14.42,109,23.96
R004353,W089,2300,12.35,13.8,111.2,23.74
R004354,W089,2325,12.35,12.92,106.2,24.83
R004355,W089,2350,12.51,14.75,113.1,23.59
R004356,W089,2375,12.4,12.6,105.3,23.79
R004357,W089,2400,12.49,14.69,117.7,24.28
R004358,W089,2425,12.56,14.73,105.7,24.34
R004359,W089,2450,12.5,12.48,111.7,26.12
R004360,W089,2475,12.74,9.71,105.5,27.78
R004361,W089,2500,12.79,9.06,103.3,28.17
R004362,W089,2525,12.78,9.53,98.5,29.04
R004363,W089,2550,12.85,10.06,103.5,28.51
R004364,W089,2575,12.86,7.99,93.6,29.45
R004365,W089,2600,12.96,9.41,102.9,28.48
R004366,W089,2625,12.9,9.82,103.8,28.56
R004367,W089,2650,12.96,9.06,104.4,29.3
R004368,W089,2675,13.13,7.95,93.8,31.58
R004369,W089,2700,13.11,9.17,104,29.35
R004370,W089,2725,13.16,8.65,102.3,31.51
R004371,W089,2750,13.21,9.1,97.1,31.95
R004372,W089,2775,13.26,7.81,95.9,31.07
R004373,W089,2800,13.2,9.08,97.6,30.66
R004374,W090,25,8.91,17.33,138.6,9.18
R004375,W090,50,8.84,19.05,137.8,7.08
R004376,W090,75,9.02,16.6,138.1,9.71
R004377,W090,100,9.07,15.69,140.3,9.03
R004378,W090,125,9.02,17.99,133.5,8.06
R004379,W090,150,9.05,19.04,138.1,8.75
R004380,W090,175,9.17,19.59,138.7,9.21
R004381,W090,200,9.13,15.75,137.3,10.96
R004382,W090,225,9.25,18.47,137.7,10.88
R004383,W090,250,9.23,16.79,133.3,8.89
R004384,W090,275,9.25,17.62,134.8,10.22
R004385,W090,300,9.32,18.95,138.5,9.86
R004386,W090,325,9.38,15.68,129.2,9.08
R004387,W090,350,9.28,16.57,128.2,11.88
R004388,W090,375,9.48,20.6,145,7.43
R004389,W090,400,9.54,23.48,145.6,8.06
R004390,W090,425,9.57,21.17,136,10.56
R004391,W090,450,9.54,20,133.7,9.22
R004392,W090,475,9.5,24.04,136.1,8.72
R004393,W090,500,9.54,22.29,141.7,9.59
R004394,W090,525,9.54,23.23,144.1,9.67
R004395,W090,550,9.63,22.62,141.6,11.4
R004396,W090,575,9.75,22.78,134.6,9.33
R004397,W090,600,9.73,22.79,133.4,11.31
R004398,W090,625,9.69,20.27,132.6,12.02
R004399,W090,650,9.76,21.98,139.1,11.45
R004400,W090,675,9.84,24.13,142.4,10.81
R004401,W090,700,9.91,20.15,133.9,12.01
R004402,W090,725,9.91,21.22,138.1,12.61
R004403,W090,750,10.02,21.1,139,12.33
R004404,W090,775,10.06,23.08,131.3,10.42
R004405,W090,800,9.96,18.78,134.7,12.83
R004406,W090,825,9.99,19.77,129.5,12.34
R004407,W090,850,10.18,21.89,134.9,12.63
R004408,W090,875,10.21,21.93,135,11.3
R004409,W090,900,10.2,19.06,126,12.93
R004410,W090,925,10.27,23.24,131,13.57
R004411,W090,950,10.3,23.31,132.6,12.59
R004412,W090,975,10.34,22.7,138.6,13.75
R004413,W090,1000,10.34,20.69,130.8,12.71
R004414,W090,1025,10.29,21.79,129.1,13.28
R004415,W090,1050,10.36,21.03,135.8,13.88
R004416,W090,1075,10.44,20.55,135.9,14.76
R004417,W090,1100,10.42,19.27,132.6,15.22
R004418,W090,1125,10.49,18.3,136.7,15.92
R004419,W090,1150,10.48,20.87,123.3,15.09
R004420,W090,1175,10.59,18.64,132.7,14.95
R004421,W090,1200,10.6,20.95,130.1,16.01
R004422,W090,1225,10.6,17.86,128.8,13.99
R004423,W090,1250,10.73,17.81,125.8,16.3
R004424,W090,1275,10.65,18.34,126.4,14.25
R004425,W090,1300,10.94,16.11,126.2,15.73
R004426,W090,1325,10.99,18.15,132.4,18.38
R004427,W090,1350,11.03,17.13,129.8,15.92
R004428,W090,1375,11.05,17.48,119.4,18.79
R004429,W090,1400,11.09,17.22,128.4,17.34
R004430,W090,1425,11.12,14.97,127.4,18.94
R004431,W090,1450,11.14,17.29,118.2,18.71
R004432,W090,1475,11.15,17.25,130.5,18.4
R004433,W090,1500,11.27,15.5,125.3,18.17
R004434,W090,1525,11.2,14.92,118.7,18.62
R004435,W090,1550,11.23,16.34,122.3,18.78
R004436,W090,1575,11.39,17.01,125.9,19.4
R004437,W090,1600,11.38,16.36,126,18.87
R004438,W090,1625,11.4,14.48,106.8,19.83
R004439,W090,1650,11.48,14.3,123.2,18.69
R004440,W090,1675,11.55,16.27,123.5,21.2
R004441,W090,1700,11.43,16.06,115.9,20.45
R004442,W090,1725,11.52,15.71,120.8,20.9
R004443,W090,1750,11.55,14.39,125.3,21.08
R004444,W090,1775,11.64,14.58,121.6,19.83
R004445,W090,1800,11.58,15.17,119.8,19.81
R004446,W090,1825,11.62,14.78,125.2,21.59
R004447,W090,1850,11.7,13.26,124.9,20.41
R004448,W090,1875,11.79,15.88,115.5,21.19
R004449,W090,1900,11.86,15.63,115.4,20.29
R004450,W090,1925,11.87,15.99,113.1,22.64
R004451,W090,1950,11.9,13.61,122.2,21.21
R004452,W090,1975,11.9,16.41,116.8,20.42
R004453,W090,2000,11.88,16.9,115,20.83
R004454,W090,2025,11.97,14.13,122.4,23.33
R004455,W090,2050,11.87,15.69,112.8,20.28
R004456,W090,2075,11.81,15.84,110.4,20.79
R004457,W090,2100,12.17,12.78,118.9,23.29
R004458,W090,2125,12.11,12.59,114,22.7
R004459,W090,2150,12.19,13.87,116.7,23.95
R004460,W090,2175,12.15,15.2,118.3,23.95
R004461,W090,2200,12.2,14.45,115.6,22.26
R004462,W090,2225,12.23,11.2,110.2,25.24
R004463,W090,2250,12.31,10.35,98.4,27.71
R004464,W090,2275,12.41,12.43,107.4,25.25
R004465,W090,2300,12.32,14.67,117.4,24.93
R004466,W090,2325,12.32,12.85,114.4,25.74
R004467,W090,2350,12.5,12.81,111.4,24.11
R004468,W090,2375,12.55,12.96,115.4,26.47
R004469,W090,2400,12.55,12.9,105.7,25.3
R004470,W090,2425,12.62,8.85,104.8,27.41
R004471,W090,2450,12.66,10.1,102.4,29.82
R004472,W090,2475,12.83,9.12,106.2,28.75
R004473,W090,2500,12.81,8.92,103.6,27.58
R004474,W090,2525,12.84,8.95,98,30.68
R004475,W090,2550,12.81,9.15,100.4,28.76
R004476,W090,2575,12.85,8.03,93.5,30.06
R004477,W090,2600,12.94,10.05,100.5,28.76
R004478,W090,2625,12.95,8.15,92.9,28.47
R004479,W090,2650,13.08,8.94,100.5,29.56
R004480,W090,2675,13,9.73,104.3,31.43
R004481,W090,2700,13.01,8.56,102.6,31.49
R004482,W090,2725,13.16,9.46,97.1,30.49
R004483,W090,2750,13.2,8.91,98.9,31.2
R004484,W091,25,8.84,17.51,131.6,8.51
R004485,W091,50,8.85,17.44,131.9,9.28
R004486,W091,75,8.98,18.03,131.3,8.5
R004487,W091,100,8.94,15.85,131.3,8.76
R004488,W091,125,9.02,18.11,133.8,7.67
R004489,W091,150,9.03,16.21,136.8,9.43
R004490,W091,175,9.15,19.09,139.2,10.34
R004491,W091,200,9.12,18.33,130.2,8.16
R004492,W091,225,9.18,18.73,135.4,9.11
R004493,W091,250,9.14,15.94,136.5,9.93
R004494,W091,275,9.17,15.82,137.5,8.9
R004495,W091,300,9.32,18.88,132.9,10.25
R004496,W091,325,9.24,17.79,133.5,9.25
R004497,W091,350,9.29,15.47,135.5,10.69
R004498,W091,375,9.36,19.1,133.3,12.02
R004499,W091,400,9.42,17.57,134.2,9.6
R004500,W091,425,9.49,16.32,126.4,12.41
R004501,W091,450,9.57,15.18,137.5,10.97
R004502,W091,475,9.58,20.58,144.5,9.54
R004503,W091,500,9.67,20.42,142.4,9.4
R004504,W091,525,9.72,20.93,134.4,9.45
R004505,W091,550,9.73,22.52,136.2,10.38
R004506,W091,575,9.64,23.73,134.5,9.78
R004507,W091,600,9.71,23.84,133.3,11.24
R004508,W091,625,9.71,21.84,131.9,10.27
R004509,W091,650,9.78,24.14,129,12.15
R004510,W091,675,9.92,20.29,138.7,10.7
R004511,W091,700,9.89,19.67,131.7,11.46
R004512,W091,725,9.88,24.14,136.5,11.79
R004513,W091,750,10.02,20.36,138.9,12.41
R004514,W091,775,9.93,22.79,139.8,12.49
R004515,W091,800,10.01,21.84,131.7,13.31
R004516,W091,825,10.1,20.72,133.7,12.46
R004517,W091,850,10.11,20.08,138.1,13.22
R004518,W091,875,10.19,20.64,136.4,13.31
R004519,W091,900,10.14,18.64,126.5,14.26
R004520,W091,925,10.21,18.88,132.9,13.84
R004521,W091,950,10.19,21.28,125.6,12.76
R004522,W091,975,10.3,20.11,137.3,14.47
R004523,W091,1000,10.34,19.33,127.9,14.51
R004524,W091,1025,10.42,20.2,134.3,14.44
R004525,W091,1050,10.36,20.73,135.3,13.22
R004526,W091,1075,10.42,19.04,131.2,13.24
R004527,W091,1100,10.44,18.61,124.5,15.62
R004528,W091,1125,10.56,18.2,132.1,13.21
R004529,W091,1150,10.56,18.16,131.9,13.93
R004530,W091,1175,10.62,18.27,124.2,16.1
R004531,W091,1200,10.49,23.41,130.9,15.96
R004532,W091,1225,10.48,23.23,130.3,14.84
R004533,W091,1250,10.7,18.34,126.9,16.75
R004534,W091,1275,10.77,19.9,126.3,15.7
R004535,W091,1300,10.7,21.9,123.3,16.03
R004536,W091,1325,10.86,17.96,122.4,15.6
R004537,W091,1350,10.88,19.94,129.9,15.58
R004538,W091,1375,10.89,18.24,131.5,16.15
R004539,W091,1400,10.93,18.24,128.6,15.4
R004540,W091,1425,10.88,17.48,121.9,18.05
R004541,W091,1450,11,20,132.2,17.06
R004542,W091,1475,10.92,20.86,127.7,16.96
R004543,W091,1500,11.06,18.75,130.8,16.56
R004544,W091,1525,10.95,23.27,124.7,15.5
R004545,W091,1550,11.09,21.53,125.8,17.23
R004546,W091,1575,11.17,17.12,123,17.76
R004547,W091,1600,11.16,20.8,128.7,19.39
R004548,W091,1625,11.35,16.19,127.2,18.43
R004549,W091,1650,11.38,15.57,126.4,19.2
R004550,W091,1675,11.45,14.4,124.9,19.11
R004551,W091,1700,11.44,16.3,120.4,19.6
R004552,W091,1725,11.5,14.61,125.8,21.37
R004553,W091,1750,11.62,13.92,123.7,20.37
R004554,W091,1775,11.61,13.6,118.3,20
R004555,W091,1800,11.66,15.67,118.6,22.07
R004556,W091,1825,11.76,14.62,118.2,19.88
R004557,W091,1850,11.76,12.23,111.4,21.38
R004558,W091,1875,11.75,12.15,108.6,21.5
R004559,W091,1900,11.8,16.18,113.2,20.85
R004560,W091,1925,11.76,14.66,113.1,20.36
R004561,W091,1950,11.92,13.44,116.5,21.33
R004562,W091,1975,11.83,14.57,112.2,20.86
R004563,W091,2000,11.91,12.96,114.9,23.54
R004564,W091,2025,12.03,14.36,122.4,21.82
R004565,W091,2050,11.96,13.6,113,23.28
R004566,W091,2075,11.89,17.38,109.9,24.21
R004567,W091,2100,12.14,13.9,116.8,21.83
R004568,W091,2125,12.08,13.11,116.4,22.24
R004569,W091,2150,12.16,14.29,119.9,22.76
R004570,W091,2175,12.13,14.26,112.9,22.63
R004571,W091,2200,12.16,12.82,121.3,23.63
R004572,W091,2225,12.33,13.56,119.4,23.11
R004573,W091,2250,12.36,12.66,118.5,23.56
R004574,W091,2275,12.27,11.51,107,26.05
R004575,W091,2300,12.36,12.54,112.6,24.01
R004576,W091,2325,12.45,14.08,119.6,23.63
R004577,W091,2350,12.42,14.04,109.5,26.35
R004578,W091,2375,12.46,14.02,112.4,23.61
R004579,W091,2400,12.49,12.86,116.4,24.93
R004580,W091,2425,12.53,14.36,107.1,25.31
R004581,W091,2450,12.57,14.08,104.8,24.69
R004582,W091,2475,12.66,11.28,109.7,27.53
R004583,W091,2500,12.72,13.68,110.3,25.83
R004584,W091,2525,12.65,14.3,114.8,27.52
R004585,W091,2550,12.66,11.99,107.9,26.46
R004586,W091,2575,12.83,13.91,102.9,26.69
R004587,W091,2600,12.84,12.13,109.5,25.43
R004588,W091,2625,12.83,12.8,106.5,27.68
R004589,W091,2650,12.87,13.86,114.2,28.35
R004590,W091,2675,12.88,11.56,103.8,28.06
R004591,W091,2700,12.96,12.16,105.4,27.32
R004592,W091,2725,12.94,13.61,108.2,26.48
R004593,W091,2750,12.93,11.46,109.3,27.2
R004594,W091,2775,13,11.57,113.8,29.22
R004595,W091,2800,13.03,12.89,108.1,27
R004596,W091,2825,13.13,13.44,108.2,29.43
R004597,W091,2850,13.18,13.56,113.2,27.62
R004598,W091,2875,13.2,13.48,111.6,29.64
R004599,W091,2900,13.29,8.78,98.6,30.71
R004600,W091,2925,13.45,7.99,94.4,31.5
R004601,W091,2950,13.44,9.05,98.1,32.05
R004602,W091,2975,13.5,8.25,96,33.36
R004603,W091,3000,13.57,8.63,100,32.77
R004604,W091,3025,13.48,9.02,92.9,31.62
R004605,W091,3050,13.5,8.09,94.8,33.3
R004606,W091,3075,13.62,8.35,94.5,34.45
R004607,W091,3100,13.69,8.69,96.9,34.2
R004608,W091,3125,13.66,8.79,92.1,34.29
R004609,W091,3150,13.73,7.36,97.9,33.34
R004610,W091,3175,13.62,8.72,96,34.47
R004611,W091,3200,13.8,7.89,96,34.41
R004612,W091,3225,13.9,7.22,96.4,34.24
R004613,W091,3250,13.86,8.36,85.3,34.19
R004614,W091,3275,13.83,7.04,85.4,33.84
R004615,W091,3300,13.98,8.49,91.4,34.04
R004616,W092,25,8.9,18.71,141.5,7.99
R004617,W092,50,8.89,18.49,131.3,8.5
R004618,W092,75,8.94,19.69,134.4,7.94
R004619,W092,100,8.97,19.48,136,7.42
R004620,W092,125,8.98,18.76,130.6,9.08
R004621,W092,150,9.12,15.84,131.4,9.63
R004622,W092,175,9.11,16.35,138.2,8.1
R004623,W092,200,9.14,17.88,135.1,8.22
R004624,W092,225,9.15,17.26,135.3,8.52
R004625,W092,250,9.24,18.82,128.8,8.5
R004626,W092,275,9.17,17.71,137.8,9.07
R004627,W092,300,9.3,15.67,126.5,8.97
R004628,W092,325,9.34,16.89,133.6,9.55
R004629,W092,350,9.32,23.41,141.7,9.11
R004630,W092,375,9.39,24.91,136.4,8.96
R004631,W092,400,9.5,22.3,140.9,10.24
R004632,W092,425,9.53,24.29,143.5,8.62
